gene_name,log2FC_12h,log2FC_18h,log2FC_24h,acc_untr_12h_tss,acc_untr_12h_avg,acc_vacv_12h_tss,acc_vacv_12h_avg,acc_untr_18h_tss,acc_untr_18h_avg,acc_vacv_18h_tss,acc_vacv_18h_avg,acc_untr_24h_tss,acc_untr_24h_avg,acc_vacv_24h_tss,acc_vacv_24h_avg,expr_delta_12h,expr_delta_18h,expr_delta_24h,acc_delta_12h_tss,acc_delta_18h_tss,acc_delta_24h_tss,acc_delta_12h_avg,acc_delta_18h_avg,acc_delta_24h_avg,expr_var,expr_range,acc_tss_var,acc_tss_range,acc_avg_var,acc_avg_range,expr_slope,acc_tss_slope,acc_avg_slope,expr_dir,acc_tss_dir,acc_avg_dir,expr_acc_tss_agreement,expr_acc_avg_agreement,agree_count,disagree_count,neutral_count,agreement_class
ZC3H12C,1.07242821049613,0.884671179617503,1.25511390457324,19.2468,10.25264076923077,6.06692,12.695571666666666,16.6142,8.088917777777777,10.3414,6.984991666666667,8.65034,7.155226666666668,7.26285,7.26285,1.07242821049613,0.884671179617503,1.25511390457324,-13.17988,-6.2728,-1.3874899999999997,2.4429308974358968,-1.10392611111111,0.1076233333333327,0.0343090963229041,0.370442724955737,35.10574497243334,11.79239,3.2502846857278853,3.546857008547007,0.0152238078397591,0.9826991666666658,-0.1946089636752135,"['→', '→']","['↑', '↑']","['↓', '↑']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
RDX,-0.161221269848464,0.329204667463041,0.143752004148462,5.29288,8.420490000000001,5.39281,9.212711666666666,2.71868,5.799864,6.53143,7.620001666666667,3.36402,6.05524,3.22793,3.22793,-0.161221269848464,0.329204667463041,0.143752004148462,0.0999299999999996,3.81275,-0.1360899999999998,0.7922216666666646,1.8201376666666669,-2.8273099999999998,0.0613198313617904,0.4904259373115049,4.905679189733335,3.94884,5.9593984339107,4.647447666666666,0.0254144394997438,-0.0196683333333331,-0.3016276388888883,"['→', '→']","['↑', '↓']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
FDX1,,,,27.4267,11.788675,20.2231,11.010343333333331,4.53114,8.15605,14.6957,9.25285,4.80575,6.08729,5.64888,5.64888,,,,-7.203600000000002,10.164560000000002,0.8431300000000004,-0.7783316666666664,1.0968,-0.4384100000000002,,,75.54865045390001,17.368160000000003,0.998089208484259,1.8751316666666664,,0.6705608333333333,0.0283268055555555,"['NA', 'NA']","['↑', '↓']","['↑', '↓']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
LOC103248435,0.676753251344636,0.0,0.0,5.77405,11.9089725,3.37051,7.415109999999999,6.64567,11.5166375,4.89857,6.204854,3.36402,9.899834,3.22793,4.034915,0.676753251344636,0.0,0.0,-2.40354,-1.7470999999999997,-0.1360899999999998,-4.493862500000001,-5.3117835,-5.864919,0.1526649877351787,0.676753251344636,1.3612660327,2.26745,0.4757915949655825,1.371056499999999,-0.0563961042787196,0.1889541666666664,-0.1142547083333331,"['↓', '→']","['→', '↑']","['↓', '→']","['neutral', 'neutral']","['agree', 'neutral']",0,0,2,mixed
ARHGAP20,,,,6.25522,9.14226,6.06692,8.08921,3.02076,8.45813,5.44286,5.715,8.65034,8.65034,4.03491,4.03491,,,,-0.1882999999999999,2.4220999999999995,-4.61543,-1.0530500000000007,-2.7431300000000007,-4.61543,,,12.656749449633333,7.037529999999999,3.1754048267999986,3.562379999999999,,-0.3689274999999993,-0.2968649999999996,"['NA', 'NA']","['↑', '↓']","['↓', '↓']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
LOC103248430,0.688135073611947,2.06246997979237,1.96598231289346,20.6903,9.815873,5.39281,5.932094,14.4996,8.693072222222222,4.89857,5.442855,13.9367,6.354261111111111,,,0.688135073611947,2.06246997979237,1.96598231289346,-15.29749,-9.601029999999998,,-3.883779,-3.250217222222222,,0.5884999785248218,1.3743349061804229,16.22482826580001,5.696460000000002,0.200700263130469,0.6335617777777776,0.106487269940126,0.9494100000000004,0.1055936296296296,"['↑', '→']","['↑', 'NA']","['→', 'NA']","['agree', 'NA']","['neutral', 'NA']",1,0,0,mostly_agree
LOC103248432,,,,2.88702,5.004175999999999,4.71871,4.71871,4.83321,4.83321,,,3.36402,3.123735,,,,,,1.83169,,,-0.2854659999999995,,,,,,0.0,,0.0,,0.0763204166666666,-0.0118944166666666,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
C1H11orf53,,,,4.33054,6.25522,8.08922,8.08922,5.13529,5.13529,3.26571,3.537855,7.20862,7.20862,3.22793,3.429675,,,,3.758679999999999,-1.8695800000000005,-3.98069,1.834,-1.5974350000000004,-3.778945,,,16.005324009433327,7.739369999999999,8.006480602058334,5.612945,,-0.6449474999999992,-0.4677454166666661,"['NA', 'NA']","['↓', '↓']","['↓', '↓']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
LOC103248426,0.739929372703855,1.20634274958656,0.951223607447493,3.3682,4.571125,4.04461,4.04461,3.92698,5.43736,4.89857,4.89857,4.32517,4.32517,3.22793,3.22793,0.739929372703855,1.20634274958656,0.951223607447493,0.6764099999999997,0.9715900000000004,-1.0972399999999998,-0.5265150000000007,-0.5387899999999997,-1.0972399999999998,0.0545454114094668,0.466413376882705,1.2521705206333331,2.06883,0.1062906839583331,0.570724999999999,0.0176078528953031,-0.1478041666666664,-0.0475604166666665,"['→', '→']","['→', '↓']","['→', '→']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
LOC103248937,,,,3.3682,3.3682,4.04461,4.04461,3.92698,3.92698,4.89857,4.89857,4.32517,4.32517,3.22793,3.22793,,,,0.6764099999999997,0.9715900000000004,-1.0972399999999998,0.6764099999999997,0.9715900000000004,-1.0972399999999998,,,1.2521705206333331,2.06883,1.2521705206333331,2.06883,,-0.1478041666666664,-0.1478041666666664,"['NA', 'NA']","['→', '↓']","['→', '↓']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
POU2AF1,0.678793278906533,-2.16065908170855,-0.491611766355148,13.4728,8.4205,4.71871,4.71871,5.13529,7.325335000000001,4.35428,4.354283333333334,3.36402,5.766906666666666,3.22793,4.034913333333333,0.678793278906533,-2.16065908170855,-0.491611766355148,-8.75409,-0.7810100000000002,-0.1360899999999998,-3.701790000000001,-2.971051666666667,-1.7319933333333335,2.0363427698441603,2.839452360615083,23.0426417488,8.618,0.9915571622027785,1.9697966666666675,-0.0975337537718067,0.7181666666666662,0.1641497222222221,"['↓', '↑']","['↑', '→']","['↑', '↑']","['disagree', 'neutral']","['disagree', 'agree']",0,1,1,mostly_disagree
BTG4,-0.261185641138923,-0.505918022900376,-0.223914696667557,5.29288,17.129685000000002,8.08922,15.773979,27.791,13.96262,12.5186,13.140614285714287,3.36402,13.593391428571428,7.26285,5.810276,-0.261185641138923,-0.505918022900376,-0.223914696667557,2.796339999999999,-15.2724,3.89883,-1.3557060000000014,-0.8220057142857122,-7.783115428571428,0.0234681563317991,0.282003326232819,115.87181818343336,19.17123,15.008912735297224,6.961109714285716,0.0031059120392804,0.091874166666666,-0.5356174523809516,"['→', '→']","['↓', '↑']","['→', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
LOC103248439,-1.22351706000399,0.669186925359068,-1.48074801543977,5.29288,24.29914,8.08922,16.40317333333333,27.791,27.791,12.5186,14.15145,3.36402,12.25466,7.26285,7.26285,-1.22351706000399,0.669186925359068,-1.48074801543977,2.796339999999999,-15.2724,3.89883,-7.89596666666667,-13.63955,-4.991809999999999,1.3784527317185518,2.149934940798838,115.87181818343336,19.17123,19.367713759848147,8.64774,-0.0214359129529815,0.091874166666666,0.2420130555555552,"['↑', '↓']","['↓', '↑']","['↓', '↑']","['disagree', 'disagree']","['disagree', 'disagree']",0,2,0,strictly_disagree
C1H11orf88,,,,6.25522,8.500678333333333,3.37051,9.212713333333332,25.3744,7.853976,12.5186,12.5186,12.9755,9.13091,5.64888,5.64888,,,,-2.88471,-12.855800000000002,-7.32662,0.7120350000000002,4.664623999999999,-3.48203,,,24.954171951433345,9.971090000000002,16.596852070477,8.146653999999998,,-0.3701591666666667,-0.349505416666666,"['NA', 'NA']","['↓', '↑']","['↑', '↓']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
LAYN,-1.2026470162041,-1.95431946413515,-2.64089188286926,54.8535,28.3891,50.5576,18.065912,32.3221,15.9344975,22.86,11.103416,27.8733,13.936655,6.45586,4.841895,-1.2026470162041,-1.95431946413515,-2.64089188286926,-4.295899999999996,-9.4621,-21.41744,-10.323187999999998,-4.8310815,-9.09476,0.5174902419389575,1.4382448666651595,77.12781815453336,17.121540000000003,8.308537251648081,5.4921064999999984,-0.1198537388887631,-1.426794999999999,0.1023689999999997,"['↓', '↓']","['↓', '↓']","['↑', '↓']","['agree', 'agree']","['disagree', 'agree']",2,0,0,strictly_agree
SIK2,-0.13578172179102,-0.503239494205251,-0.446568058607056,31.7573,12.687712631578949,33.7051,13.430188461538462,4.83321,10.497134375,20.1386,8.358675714285715,18.2618,7.360376842105263,8.06983,6.617266000000001,-0.13578172179102,-0.503239494205251,-0.446568058607056,1.9478000000000009,15.30539,-10.19197,0.7424758299595151,-2.138458660714285,-0.7431108421052626,0.0391375022119866,0.367457772414231,162.6524322051,25.49736,2.075624472444561,2.8809344906738,-0.0258988614013363,-1.0116474999999987,-0.1237988893387314,"['→', '→']","['↑', '↓']","['↓', '↑']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
PPP2R1B,0.25593178132812,0.077217996590718,0.240151506713269,24.5397,13.232196666666669,7.41512,8.538608666666667,20.2391,12.756884615384616,4.89857,6.181527142857143,17.3007,8.547364285714286,4.03491,3.873516,0.25593178132812,0.077217996590718,0.240151506713269,-17.12458,-15.34053,-13.26579,-4.693588,-6.575357472527474,-4.673848285714286,0.0097891604404903,0.178713784737402,3.729606789033338,3.8587900000000026,1.1928638652652277,1.9015091868131888,-0.0013150228845709,0.3215658333333329,0.0016449761904761,"['→', '→']","['↑', '↑']","['↓', '↑']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
ALG9,0.087724699573488,0.133640776285645,0.24847126817516,3.3682,8.821476666666667,3.37051,11.796805,3.02076,4.8332120000000005,3.26571,8.436405,3.8446,4.6856025,4.8419,4.8419,0.087724699573488,0.133640776285645,0.24847126817516,0.00231,0.2449499999999997,0.9973,2.975328333333332,3.603193,0.1562974999999999,0.0068556312142394,0.160746568601672,0.2691516320333333,0.99499,3.37037291114212,3.4468955,0.0133955473834726,0.0829158333333332,-0.2349192361111106,"['→', '→']","['→', '↑']","['→', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
FDXACB1,-0.0746321501241374,-0.34632441446082,0.0635129151623725,19.2468,21.4923,3.37051,16.852555,4.22906,11.579553333333331,14.6957,14.6957,13.9367,13.9367,5.64888,5.64888,-0.0746321501241374,-0.34632441446082,0.0635129151623725,-15.87629,10.466640000000002,-8.28782,-4.639745000000001,3.116146666666669,-8.28782,0.0434778970526795,0.4098373296231925,183.8774346362334,26.342930000000003,33.91879374752317,11.403966666666667,0.0115120887738757,0.6323725000000004,-0.3040062499999992,"['→', '→']","['↑', '↓']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
C1H11orf1,-0.591804844318174,-0.935670349140931,-0.29516493895787,19.2468,21.4923,30.3346,30.3346,4.22906,11.579553333333331,14.6957,14.6957,13.9367,13.9367,5.64888,5.64888,-0.591804844318174,-0.935670349140931,-0.29516493895787,11.087799999999998,10.466640000000002,-8.28782,8.842299999999998,3.116146666666669,-8.28782,0.1027476498888251,0.640505410183061,121.25504333693334,19.37562,76.04671649094814,17.130119999999998,0.0247199921133586,-1.6146349999999978,-1.4275099999999985,"['→', '→']","['→', '↓']","['↓', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
CRYAB,-1.21866578538719,0.795589979519227,0.253071073462756,18.7657,18.7657,3.37051,9.437405,16.3121,16.3121,3.81,5.98714,9.61149,9.61149,7.26285,7.26285,-1.21866578538719,0.795589979519227,0.253071073462756,-15.39519,-12.5021,-2.34864,-9.328295,-10.32496,-2.34864,1.0862604052641585,2.014255764906417,46.945864437033336,13.04655,18.888434297275005,7.976320000000001,0.1226447382374954,1.0872124999999988,0.581637916666666,"['↑', '→']","['↑', '↑']","['↓', '↑']","['agree', 'neutral']","['disagree', 'neutral']",1,0,1,mostly_agree
HSPB2,0.896152400761617,1.3714122374858,0.0,,,,,4.53114,4.53114,4.89857,4.89857,,,,,0.896152400761617,1.3714122374858,0.0,,0.3674300000000006,,,0.3674300000000006,,0.4849554271532858,1.3714122374858,,0.0,,0.0,-0.0746793667301346,0.0102063888888888,0.0102063888888888,"['→', '↓']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
C1H11orf52,-1.23964330390263,-0.523466630110697,-1.36550036544355,6.73639,38.132782500000005,6.74102,19.43659166666667,5.13529,24.97161,3.26571,16.655136,4.80575,20.905,9.68379,10.490795,-1.23964330390263,-0.523466630110697,-1.36550036544355,0.0046299999999996,-1.8695800000000005,4.87804,-18.696190833333336,-8.316474000000003,-10.414205,0.2062949732436648,0.842033735332853,12.132193969433338,6.747620000000001,30.121714372013063,10.379716833333331,-0.0104880884617432,0.4061174999999994,0.6901654861111103,"['↑', '↓']","['↓', '↑']","['↑', '↓']","['disagree', 'disagree']","['agree', 'agree']",0,2,0,strictly_disagree
DIXDC1,-1.11325832724745,1.27677321658916,0.632956479668793,67.3639,18.05994,44.4907,14.324649999999998,65.2484,11.398335333333334,21.7714,9.905998666666669,34.1208,11.275023076923077,9.68379,5.4471375,-1.11325832724745,1.27677321658916,0.632956479668793,-22.873200000000004,-43.477,-24.43701,-3.735289999999999,-1.4923366666666666,-5.827885576923077,1.5293361538610557,2.39003154383661,131.58054922603333,20.6038,4.701130042882447,4.33554891025641,0.1455179005763535,-0.1303175000000004,-0.1743829647435895,"['↑', '→']","['↓', '↑']","['↑', '↓']","['disagree', 'neutral']","['agree', 'neutral']",0,1,1,mostly_disagree
DLAT,-0.0007118458613939,0.230690667206249,-0.106372033819042,29.8326,33.2008,37.7497,41.7943,34.7387,27.1868,17.9614,20.955,23.5482,25.4705,8.06983,8.06983,-0.0007118458613939,0.230690667206249,-0.106372033819042,7.917099999999998,-16.7773,-15.478370000000002,8.593499999999999,-6.2318,-17.40067,0.0297204104659551,0.337062701025291,193.14143783763328,24.6944,170.03834185930003,25.99417,-0.0088050156631373,-1.9496224999999985,-2.166180833333331,"['→', '→']","['↓', '↑']","['↓', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
PIH1D2,-0.80375331481309,0.0939737543518796,0.325331315786982,16.841,17.482533333333333,8.08922,11.79676,17.8225,17.8225,17.4171,16.32855,6.72805,6.72805,5.64888,5.64888,-0.80375331481309,0.0939737543518796,0.325331315786982,-8.751780000000002,-0.4054000000000002,-1.0791699999999995,-5.685773333333334,-1.4939500000000017,-1.0791699999999995,0.3557120525003373,1.129084630600072,21.49749488823334,8.346380000000002,6.494036596159258,4.606603333333334,0.0940903858833392,0.639384166666666,0.3838836111111108,"['↑', '→']","['↑', '↓']","['↑', '→']","['agree', 'neutral']","['agree', 'neutral']",1,0,1,mostly_agree
C1H11orf57,-0.215246524714333,0.219786282833852,0.237989961327063,16.841,15.589940000000002,8.08922,10.336213333333331,17.8225,14.49965,17.4171,12.881413333333334,6.72805,8.410074999999999,5.64888,4.2366575,-0.215246524714333,0.219786282833852,0.237989961327063,-8.751780000000002,-0.4054000000000002,-1.0791699999999995,-5.253726666666669,-1.6182366666666663,-4.173417499999999,0.0658347049721821,0.453236486041396,21.49749488823334,8.346380000000002,3.48546742111968,3.6354900000000026,0.0377697071701163,0.639384166666666,0.0900257638888891,"['→', '→']","['↑', '↓']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
TIMM8B,-1.11235575928038,-1.21116184166154,-0.898815565822299,15.8786,15.237056666666668,11.4597,16.403133333333333,24.1661,24.1661,9.25285,8.98071,10.5726,11.77405,6.45586,6.45586,-1.11235575928038,-1.21116184166154,-0.898815565822299,-4.418900000000001,-14.91325,-4.116739999999999,1.166076666666665,-15.18539,-5.318189999999999,0.025487042028045,0.3123462758392409,37.79788512803333,10.79651,67.79630203259256,16.351466666666667,0.0177950161215067,0.0251799999999997,-0.5403555555555553,"['→', '→']","['↓', '↑']","['↓', '↑']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
SDHD,,,,15.8786,15.237056666666668,11.4597,16.403133333333333,24.1661,24.1661,9.25285,8.98071,10.5726,11.77405,6.45586,6.45586,,,,-4.418900000000001,-14.91325,-4.116739999999999,1.166076666666665,-15.18539,-5.318189999999999,,,37.79788512803333,10.79651,67.79630203259256,16.351466666666667,,0.0251799999999997,-0.5403555555555553,"['NA', 'NA']","['↓', '↑']","['↓', '↑']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
LOC103248462,,,,,,,,,,,,3.36402,3.36402,,,,,,,,,,,,,,,,,,,,,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
IL18,-0.391230438581165,-0.660176917393277,-1.39920909607821,4.33054,22.775413333333333,28.9864,17.189605,37.4574,24.7702,14.6957,14.6957,28.3539,12.655133333333334,13.7187,13.7187,-0.391230438581165,-0.660176917393277,-1.39920909607821,24.65586,-22.7617,-14.6352,-5.585808333333333,-10.0745,1.0635666666666663,0.2724202905944629,1.0079786574970448,643.0420657545333,47.41756,31.403178306689806,11.138066666666663,-0.0839982214580869,-3.274254999999998,0.5541145833333323,"['→', '↓']","['↓', '↑']","['↓', '↑']","['neutral', 'disagree']","['neutral', 'disagree']",0,1,1,mostly_disagree
BCO2,0.165059173108521,-0.042709916867997,0.131815132718179,4.81171,4.81171,,,,,3.26571,3.26571,2.88345,2.88345,4.03491,4.03491,0.165059173108521,-0.042709916867997,0.131815132718179,,,1.1514600000000002,,,1.1514600000000002,0.0124553589840337,0.207769089976518,,0.0,,0.0,-0.0027703366991951,0.0239887499999999,0.0239887499999999,"['→', '→']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
PTS,0.38144897765706,0.119194672674693,0.124246735980344,42.343,42.343,19.549,18.874866666666662,44.4051,44.4051,23.9486,23.4043,8.65034,22.10642,7.26285,7.26285,0.38144897765706,0.119194672674693,0.124246735980344,-22.794000000000004,-20.4565,-1.3874899999999997,-23.468133333333338,-21.0008,-14.84357,0.0224926394914927,0.262254304982367,137.8882865017,21.406510000000004,19.730384623559274,8.624563333333338,-0.0214335201397263,1.7838758333333309,0.7187136111111104,"['→', '→']","['↑', '↑']","['↑', '↑']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
PLET1,,,,,,,,,,3.81,3.81,,,4.8419,4.8419,,,,,,,,,,,,,,,,,,,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
LOC103248471,,,,,,,,3.02076,3.141588,,,3.36402,3.36402,,,,,,,,,,,,,,,,,,,,,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
LOC103248476,,,,2.88702,2.88702,,,3.62491,3.62491,,,2.88345,2.88345,3.22793,3.22793,,,,,,0.3444800000000003,,,0.3444800000000003,,,,0.0,,0.0,,0.0071766666666666,0.0071766666666666,"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
LOC103248477,-3.12232396097402,0.0,0.0,38.4937,16.1192225,3.37051,3.70756,9.06227,12.14345,4.35428,4.35428,10.5726,12.014366666666668,,,-3.12232396097402,0.0,0.0,-35.123189999999994,-4.70799,,-12.411662499999998,-7.789169999999999,,3.249635639090832,3.12232396097402,462.54219551999984,30.415199999999995,10.683718456278122,4.622492499999999,0.2601936634145013,5.069200000000001,0.770415416666667,"['↑', '→']","['↑', 'NA']","['↑', 'NA']","['agree', 'NA']","['agree', 'NA']",1,0,0,mostly_agree
NCAM1,-0.388179468077504,-1.08958583011566,-1.58966589752665,25.502,10.901954857142858,14.8302,10.954148,4.83321,7.6957338095238095,8.16428,7.203779411764707,16.8201,7.817347666666667,6.45586,4.768534545454545,-0.388179468077504,-1.08958583011566,-1.58966589752665,-10.6718,3.3310699999999995,-10.36424,0.052193142857142,-0.4919543977591027,-3.048813121212121,0.3642700997799731,1.201486429449146,63.95607956443333,14.002869999999998,2.7416438212422194,3.1010062640692637,-0.100123869120762,0.0256300000000005,-0.2584171886724383,"['↓', '→']","['↑', '↓']","['→', '↓']","['disagree', 'neutral']","['neutral', 'neutral']",0,1,1,mostly_disagree
LOC103248478,-0.0346433890090242,-0.749171928162844,-0.932440743737472,,,,,2.71868,2.71868,,,2.88345,2.88345,,,-0.0346433890090242,-0.749171928162844,-0.932440743737472,,,,,,,0.2250297636974695,0.8977973547284478,,,,,-0.0748164462273706,,,"['↓', '→']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
LOC103248484,2.07903721221005,1.40719649300183,-2.0762833088668,4.33054,4.33054,3.37051,3.37051,4.53114,4.53114,,,,,,,2.07903721221005,1.40719649300183,-2.0762833088668,-0.9600300000000002,,,-0.9600300000000002,,,4.975448352482551,4.15532052107685,,0.0,,0.0,-0.3462767100897371,-0.0400012499999999,-0.0400012499999999,"['↓', '↓']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",0,0,0,mixed
TTC12,0.303219346424982,-0.0505205251813625,0.183185587187566,32.7196,32.7196,28.9864,28.9864,3.92698,6.766486,13.0629,9.797165,16.8201,10.572635,9.68379,6.45586,0.303219346424982,-0.0505205251813625,0.183185587187566,-3.7332,9.13592,-7.13631,-3.7332,3.0306789999999992,-4.116775,0.0323597578465562,0.3537398716063445,73.66347940323334,16.27223,16.163881264896997,7.147453999999999,-0.0100028132697846,-0.2835924999999992,-0.0319645833333329,"['→', '→']","['↑', '↓']","['↑', '↓']","['neutral', 'neutral']","['neutral', 'neutral']",0,0,2,mixed
